checkin,inicio,fim,status,loja,tempo_espera,tempo_atendimento,status_final,atendido,abandonou
2025-11-14 15:22:00,2025-11-14 15:54:00,2025-11-14 16:19:00,concluido,Loja Leste,32.0,25.0,atendido,1,0
2025-11-13 14:08:00,2025-11-13 14:14:00,2025-11-13 14:24:00,concluido,Loja Leste,6.0,10.0,atendido,1,0
2025-11-25 16:33:00,2025-11-25 16:37:00,2025-11-25 17:11:00,concluido,Loja Leste,4.0,34.0,atendido,1,0
2025-11-18 15:05:00,2025-11-18 15:14:00,2025-11-18 15:25:00,concluido,Loja Leste,9.0,11.0,atendido,1,0
2025-11-25 17:15:00,2025-11-25 17:39:00,2025-11-25 17:40:00,concluido,Loja Leste,24.0,1.0,atendido,1,0
2025-11-24 10:51:00,2025-11-24 11:34:00,2025-11-24 12:17:00,concluido,Loja Leste,43.0,43.0,atendido,1,0
2025-11-25 11:26:00,2025-11-25 12:30:00,2025-11-25 12:42:00,concluido,Loja Leste,64.0,12.0,atendido,1,0
2025-11-07 15:24:00,2025-11-07 15:30:00,2025-11-07 15:55:00,concluido,Loja Leste,6.0,25.0,atendido,1,0
2025-11-12 13:10:00,2025-11-12 13:51:00,2025-11-12 14:04:00,concluido,Loja Leste,41.0,13.0,atendido,1,0
2025-11-20 14:08:00,2025-11-20 15:03:00,2025-11-20 15:58:00,concluido,Loja Leste,55.0,55.0,atendido,1,0
2025-11-04 14:27:00,2025-11-04 14:28:00,2025-11-04 14:54:00,concluido,Loja Leste,1.0,26.0,atendido,1,0
2025-11-29 17:18:00,2025-11-29 17:24:00,2025-11-29 18:12:00,concluido,Loja Leste,6.0,48.0,atendido,1,0
2025-11-04 10:03:00,2025-11-04 10:04:00,2025-11-04 10:37:00,concluido,Loja Leste,1.0,33.0,atendido,1,0
2025-11-01 12:14:00,2025-11-01 12:40:00,2025-11-01 12:54:00,concluido,Loja Leste,26.0,14.0,atendido,1,0
2025-11-22 18:05:00,2025-11-22 18:11:00,2025-11-22 19:13:00,concluido,Loja Leste,6.0,62.0,atendido,1,0
2025-11-27 10:01:00,2025-11-27 10:19:00,2025-11-27 10:26:00,concluido,Loja Leste,18.0,7.0,atendido,1,0
2025-11-28 12:36:00,2025-11-28 13:49:00,2025-11-28 13:53:00,concluido,Loja Leste,73.0,4.0,atendido,1,0
2025-11-04 11:29:00,2025-11-04 11:36:00,2025-11-04 12:24:00,concluido,Loja Leste,7.0,48.0,atendido,1,0
2025-11-26 12:23:00,2025-11-26 13:03:00,2025-11-26 13:04:00,concluido,Loja Leste,40.0,1.0,atendido,1,0
2025-11-11 10:29:00,2025-11-11 10:47:00,2025-11-11 11:01:00,concluido,Loja Leste,18.0,14.0,atendido,1,0
2025-11-10 10:38:00,2025-11-10 11:07:00,2025-11-10 11:15:00,concluido,Loja Leste,29.0,8.0,atendido,1,0
2025-11-24 14:11:00,2025-11-24 14:37:00,2025-11-24 14:46:00,concluido,Loja Leste,26.0,9.0,atendido,1,0
2025-11-11 11:20:00,2025-11-11 11:50:00,2025-11-11 12:22:00,concluido,Loja Leste,30.0,32.0,atendido,1,0
2025-11-25 13:30:00,2025-11-25 13:44:00,2025-11-25 14:17:00,concluido,Loja Leste,14.0,33.0,atendido,1,0
2025-11-18 17:15:00,2025-11-18 17:16:00,2025-11-18 17:58:00,concluido,Loja Leste,1.0,42.0,atendido,1,0
2025-11-18 19:40:00,2025-11-18 19:48:00,2025-11-18 19:53:00,concluido,Loja Leste,8.0,5.0,atendido,1,0
2025-11-22 11:21:00,2025-11-22 11:32:00,2025-11-22 11:40:00,concluido,Loja Leste,11.0,8.0,atendido,1,0
2025-11-24 19:24:00,2025-11-24 19:47:00,2025-11-24 19:52:00,concluido,Loja Leste,23.0,5.0,atendido,1,0
2025-11-29 10:51:00,2025-11-29 10:59:00,2025-11-29 11:04:00,concluido,Loja Leste,8.0,5.0,atendido,1,0
2025-11-25 13:56:00,2025-11-25 14:17:00,2025-11-25 14:57:00,concluido,Loja Leste,21.0,40.0,atendido,1,0
2025-11-28 12:54:00,2025-11-28 13:39:00,2025-11-28 13:51:00,concluido,Loja Leste,45.0,12.0,atendido,1,0
2025-11-24 20:52:00,2025-11-24 21:32:00,2025-11-24 22:02:00,concluido,Loja Leste,40.0,30.0,atendido,1,0
2025-11-05 15:46:00,2025-11-05 16:21:00,2025-11-05 16:32:00,concluido,Loja Leste,35.0,11.0,atendido,1,0
2025-11-22 11:14:00,2025-11-22 11:14:00,2025-11-22 11:21:00,concluido,Loja Leste,0.0,7.0,atendido,1,0
2025-11-07 16:52:00,2025-11-07 17:02:00,2025-11-07 17:10:00,concluido,Loja Leste,10.0,8.0,atendido,1,0
2025-11-10 11:37:00,2025-11-10 12:08:00,2025-11-10 12:14:00,concluido,Loja Leste,31.0,6.0,atendido,1,0
2025-11-26 16:14:00,2025-11-26 16:36:00,2025-11-26 17:46:00,concluido,Loja Leste,22.0,70.0,atendido,1,0
2025-11-04 10:57:00,2025-11-04 10:59:00,2025-11-04 11:15:00,concluido,Loja Leste,2.0,16.0,atendido,1,0
2025-11-19 11:56:00,2025-11-19 11:58:00,2025-11-19 12:20:00,concluido,Loja Leste,2.0,22.0,atendido,1,0
2025-11-17 10:09:00,2025-11-17 10:25:00,2025-11-17 10:50:00,concluido,Loja Leste,16.0,25.0,atendido,1,0
2025-11-17 16:04:00,2025-11-17 16:12:00,2025-11-17 16:30:00,concluido,Loja Leste,8.0,18.0,atendido,1,0
2025-11-01 10:31:00,2025-11-01 10:34:00,2025-11-01 11:25:00,concluido,Loja Leste,3.0,51.0,atendido,1,0
2025-11-21 19:21:00,2025-11-21 19:32:00,2025-11-21 19:46:00,concluido,Loja Leste,11.0,14.0,atendido,1,0
2025-11-05 15:06:00,2025-11-05 15:42:00,2025-11-05 15:52:00,concluido,Loja Leste,36.0,10.0,atendido,1,0
2025-11-10 17:41:00,2025-11-10 18:08:00,2025-11-10 18:36:00,concluido,Loja Leste,27.0,28.0,atendido,1,0
2025-11-03 19:01:00,2025-11-03 19:09:00,2025-11-03 19:18:00,concluido,Loja Leste,8.0,9.0,atendido,1,0
2025-11-03 15:39:00,2025-11-03 15:47:00,2025-11-03 16:06:00,concluido,Loja Leste,8.0,19.0,atendido,1,0
2025-11-06 20:13:00,2025-11-06 20:24:00,2025-11-06 21:20:00,concluido,Loja Leste,11.0,56.0,atendido,1,0
2025-11-08 10:31:00,2025-11-08 11:02:00,2025-11-08 11:03:00,concluido,Loja Norte,31.0,1.0,atendido,1,0
2025-11-01 13:07:00,2025-11-01 13:09:00,2025-11-01 13:09:00,concluido,Loja Norte,2.0,0.0,atendido,1,0
2025-11-17 11:29:00,2025-11-17 11:38:00,2025-11-17 12:10:00,concluido,Loja Norte,9.0,32.0,atendido,1,0
2025-11-01 11:08:00,2025-11-01 11:59:00,2025-11-01 11:59:00,concluido,Loja Norte,51.0,0.0,atendido,1,0
2025-11-08 10:48:00,2025-11-08 11:29:00,2025-11-08 11:30:00,concluido,Loja Norte,41.0,1.0,atendido,1,0
2025-11-12 17:30:00,2025-11-12 17:53:00,2025-11-12 17:54:00,concluido,Loja Norte,23.0,1.0,atendido,1,0
2025-11-25 14:17:00,2025-11-25 17:29:00,2025-11-25 17:30:00,concluido,Loja Norte,192.0,1.0,atendido,1,0
2025-11-19 11:06:00,2025-11-19 11:42:00,2025-11-19 11:43:00,concluido,Loja Norte,36.0,1.0,atendido,1,0
2025-11-15 11:30:00,2025-11-15 12:27:00,2025-11-15 12:28:00,concluido,Loja Norte,57.0,1.0,atendido,1,0
2025-11-14 13:03:00,2025-11-14 14:25:00,2025-11-14 14:26:00,concluido,Loja Norte,82.0,1.0,atendido,1,0
2025-11-27 14:43:00,2025-11-27 16:07:00,2025-11-27 16:08:00,concluido,Loja Norte,84.0,1.0,atendido,1,0
2025-11-08 11:47:00,2025-11-08 11:53:00,2025-11-08 12:53:00,concluido,Loja Norte,6.0,60.0,atendido,1,0
2025-11-06 17:10:00,2025-11-06 17:11:00,2025-11-06 17:59:00,concluido,Loja Norte,1.0,48.0,atendido,1,0
2025-11-22 08:41:00,2025-11-22 08:54:00,2025-11-22 08:54:00,concluido,Loja Norte,13.0,0.0,atendido,1,0
2025-11-06 10:23:00,2025-11-06 10:25:00,2025-11-06 10:28:00,concluido,Loja Norte,2.0,3.0,atendido,1,0
2025-11-13 10:53:00,2025-11-13 12:12:00,2025-11-13 12:12:00,concluido,Loja Norte,79.0,0.0,atendido,1,0
2025-11-06 09:11:00,2025-11-06 09:13:00,2025-11-06 09:30:00,concluido,Loja Norte,2.0,17.0,atendido,1,0
2025-11-18 11:03:00,2025-11-18 12:31:00,2025-11-18 12:31:00,concluido,Loja Norte,88.0,0.0,atendido,1,0
2025-11-25 10:38:00,2025-11-25 11:05:00,2025-11-25 11:25:00,concluido,Loja Norte,27.0,20.0,atendido,1,0
2025-11-24 10:03:00,2025-11-24 10:15:00,2025-11-24 10:18:00,concluido,Loja Norte,12.0,3.0,atendido,1,0
2025-11-04 13:15:00,2025-11-04 13:37:00,2025-11-04 13:38:00,concluido,Loja Norte,22.0,1.0,atendido,1,0
2025-11-10 13:39:00,2025-11-10 15:25:00,2025-11-10 15:34:00,concluido,Loja Norte,106.0,9.0,atendido,1,0
2025-11-28 10:58:00,2025-11-28 11:19:00,2025-11-28 11:22:00,concluido,Loja Norte,21.0,3.0,atendido,1,0
2025-11-22 08:42:00,2025-11-22 08:43:00,2025-11-22 08:44:00,concluido,Loja Norte,1.0,1.0,atendido,1,0
2025-11-20 11:30:00,2025-11-20 11:32:00,2025-11-20 11:43:00,concluido,Loja Norte,2.0,11.0,atendido,1,0
2025-11-15 11:13:00,2025-11-15 12:26:00,2025-11-15 12:27:00,concluido,Loja Norte,73.0,1.0,atendido,1,0
2025-11-21 13:38:00,2025-11-21 13:38:00,2025-11-21 15:57:00,concluido,Loja Norte,0.0,139.0,atendido,1,0
2025-11-14 15:23:00,2025-11-14 15:23:00,2025-11-14 15:24:00,concluido,Loja Norte,0.0,1.0,atendido,1,0
2025-11-29 09:08:00,2025-11-29 10:01:00,2025-11-29 11:11:00,concluido,Loja Norte,53.0,70.0,atendido,1,0
2025-11-13 08:50:00,2025-11-13 09:01:00,2025-11-13 09:59:00,concluido,Loja Norte,11.0,58.0,atendido,1,0
2025-11-12 17:53:00,2025-11-12 17:54:00,2025-11-12 17:54:00,concluido,Loja Norte,1.0,0.0,atendido,1,0
2025-11-24 17:09:00,2025-11-24 17:14:00,2025-11-24 17:37:00,concluido,Loja Norte,5.0,23.0,atendido,1,0
2025-11-28 17:25:00,2025-11-28 17:26:00,2025-11-28 17:27:00,concluido,Loja Norte,1.0,1.0,atendido,1,0
2025-11-22 12:10:00,2025-11-22 12:11:00,2025-11-22 12:12:00,concluido,Loja Norte,1.0,1.0,atendido,1,0
2025-11-12 15:00:00,2025-11-12 15:00:00,2025-11-12 15:40:00,concluido,Loja Norte,0.0,40.0,atendido,1,0
2025-11-15 11:30:00,2025-11-15 12:25:00,2025-11-15 12:26:00,concluido,Loja Norte,55.0,1.0,atendido,1,0
2025-11-14 16:00:00,2025-11-14 16:00:00,2025-11-14 16:10:00,concluido,Loja Norte,0.0,10.0,atendido,1,0
2025-11-06 14:40:00,2025-11-06 15:32:00,2025-11-06 15:32:00,concluido,Loja Norte,52.0,0.0,atendido,1,0
2025-11-11 09:25:00,2025-11-11 09:37:00,2025-11-11 09:39:00,concluido,Loja Norte,12.0,2.0,atendido,1,0
2025-11-03 11:26:00,2025-11-03 11:26:00,2025-11-03 11:42:00,concluido,Loja Norte,0.0,16.0,atendido,1,0
2025-11-13 09:47:00,2025-11-13 09:48:00,2025-11-13 09:50:00,concluido,Loja Norte,1.0,2.0,atendido,1,0
2025-11-11 10:23:00,2025-11-11 10:24:00,2025-11-11 11:18:00,concluido,Loja Norte,1.0,54.0,atendido,1,0
2025-11-13 12:04:00,2025-11-13 12:06:00,2025-11-13 12:06:00,concluido,Loja Norte,2.0,0.0,atendido,1,0
2025-11-01 09:45:00,2025-11-01 10:08:00,2025-11-01 10:38:00,concluido,Loja Norte,23.0,30.0,atendido,1,0
2025-11-14 15:37:00,2025-11-14 15:53:00,2025-11-14 15:59:00,concluido,Loja Norte,16.0,6.0,atendido,1,0
2025-11-25 18:15:00,2025-11-25 18:16:00,2025-11-25 18:16:00,concluido,Loja Norte,1.0,0.0,atendido,1,0
2025-11-11 17:57:00,2025-11-11 17:58:00,2025-11-11 18:19:00,concluido,Loja Norte,1.0,21.0,atendido,1,0
2025-11-05 18:00:00,2025-11-05 18:03:00,2025-11-05 18:03:00,concluido,Loja Norte,3.0,0.0,atendido,1,0
2025-11-15 11:29:00,2025-11-15 12:00:00,2025-11-15 12:00:00,concluido,Loja Norte,31.0,0.0,atendido,1,0
2025-11-10 08:44:00,2025-11-10 09:22:00,2025-11-10 09:23:00,concluido,Loja Norte,38.0,1.0,atendido,1,0
2025-11-13 09:22:00,2025-11-13 09:30:00,2025-11-13 09:46:00,concluido,Loja Norte,8.0,16.0,atendido,1,0
2025-11-08 10:18:00,2025-11-08 10:33:00,2025-11-08 10:33:00,concluido,Loja Norte,15.0,0.0,atendido,1,0
2025-11-26 11:16:00,2025-11-26 11:17:00,2025-11-26 11:30:00,concluido,Loja Norte,1.0,13.0,atendido,1,0
2025-11-08 10:31:00,2025-11-08 10:34:00,2025-11-08 10:46:00,concluido,Loja Norte,3.0,12.0,atendido,1,0
2025-11-06 09:11:00,2025-11-06 10:00:00,2025-11-06 10:01:00,concluido,Loja Norte,49.0,1.0,atendido,1,0
2025-11-04 14:59:00,2025-11-04 15:00:00,2025-11-04 15:19:00,concluido,Loja Norte,1.0,19.0,atendido,1,0
2025-11-12 16:40:00,2025-11-12 16:54:00,2025-11-12 16:54:00,concluido,Loja Norte,14.0,0.0,atendido,1,0
2025-11-05 12:26:00,2025-11-05 13:14:00,2025-11-05 13:15:00,concluido,Loja Norte,48.0,1.0,atendido,1,0
2025-11-11 08:30:00,2025-11-11 08:46:00,2025-11-11 09:04:00,concluido,Loja Norte,16.0,18.0,atendido,1,0
2025-11-05 10:05:00,2025-11-05 10:06:00,2025-11-05 10:06:00,concluido,Loja Norte,1.0,0.0,atendido,1,0
2025-11-04 10:33:00,2025-11-04 11:18:00,2025-11-04 11:20:00,concluido,Loja Norte,45.0,2.0,atendido,1,0
2025-11-24 16:14:00,2025-11-24 16:14:00,2025-11-24 16:15:00,concluido,Loja Norte,0.0,1.0,atendido,1,0
2025-11-12 17:54:00,2025-11-12 17:55:00,2025-11-12 17:55:00,concluido,Loja Norte,1.0,0.0,atendido,1,0
2025-11-29 12:08:00,2025-11-29 12:09:00,2025-11-29 12:09:00,concluido,Loja Norte,1.0,0.0,atendido,1,0
2025-11-25 09:56:00,2025-11-25 10:16:00,2025-11-25 10:17:00,concluido,Loja Norte,20.0,1.0,atendido,1,0
2025-11-21 12:25:00,2025-11-21 12:49:00,2025-11-21 14:11:00,concluido,Loja Norte,24.0,82.0,atendido,1,0
2025-11-25 07:42:00,2025-11-25 08:41:00,2025-11-25 08:42:00,concluido,Loja Norte,59.0,1.0,atendido,1,0
2025-11-11 09:37:00,2025-11-11 09:48:00,2025-11-11 09:48:00,concluido,Loja Norte,11.0,0.0,atendido,1,0
2025-11-28 09:28:00,2025-11-28 10:00:00,2025-11-28 10:00:00,concluido,Loja Norte,32.0,0.0,atendido,1,0
2025-11-17 08:48:00,2025-11-17 09:13:00,2025-11-17 09:25:00,concluido,Loja Norte,25.0,12.0,atendido,1,0
2025-11-24 10:04:00,2025-11-24 10:16:00,2025-11-24 11:19:00,concluido,Loja Norte,12.0,63.0,atendido,1,0
2025-11-06 15:10:00,2025-11-06 15:32:00,2025-11-06 15:32:00,concluido,Loja Norte,22.0,0.0,atendido,1,0
2025-11-18 12:59:00,2025-11-18 13:48:00,2025-11-18 13:48:00,concluido,Loja Norte,49.0,0.0,atendido,1,0
2025-11-13 15:23:00,2025-11-13 15:53:00,2025-11-13 15:53:00,concluido,Loja Norte,30.0,0.0,atendido,1,0
2025-11-26 12:19:00,2025-11-26 12:19:00,2025-11-26 12:58:00,concluido,Loja Norte,0.0,39.0,atendido,1,0
2025-11-03 13:08:00,2025-11-03 14:00:00,2025-11-03 14:01:00,concluido,Loja Norte,52.0,1.0,atendido,1,0
2025-11-25 10:36:00,2025-11-25 11:03:00,2025-11-25 11:04:00,concluido,Loja Norte,27.0,1.0,atendido,1,0
2025-11-03 13:06:00,2025-11-03 13:59:00,2025-11-03 14:00:00,concluido,Loja Norte,53.0,1.0,atendido,1,0
2025-11-21 10:15:00,2025-11-21 11:01:00,2025-11-21 11:02:00,concluido,Loja Norte,46.0,1.0,atendido,1,0
2025-11-17 13:14:00,2025-11-17 13:15:00,2025-11-17 13:16:00,concluido,Loja Norte,1.0,1.0,atendido,1,0
2025-11-18 13:01:00,2025-11-18 13:48:00,2025-11-18 13:48:00,concluido,Loja Norte,47.0,0.0,atendido,1,0
2025-11-29 12:02:00,2025-11-29 12:10:00,2025-11-29 12:17:00,concluido,Loja Norte,8.0,7.0,atendido,1,0
2025-11-11 10:43:00,2025-11-11 10:44:00,2025-11-11 11:10:00,concluido,Loja Norte,1.0,26.0,atendido,1,0
2025-11-17 11:01:00,2025-11-17 11:02:00,2025-11-17 11:19:00,concluido,Loja Norte,1.0,17.0,atendido,1,0
2025-11-21 08:05:00,2025-11-21 08:48:00,2025-11-21 08:48:00,concluido,Loja Norte,43.0,0.0,atendido,1,0
2025-11-03 10:34:00,2025-11-03 10:37:00,2025-11-03 11:17:00,concluido,Loja Norte,3.0,40.0,atendido,1,0
2025-11-15 08:33:00,2025-11-15 08:35:00,2025-11-15 08:36:00,concluido,Loja Norte,2.0,1.0,atendido,1,0
2025-11-29 08:57:00,2025-11-29 09:05:00,2025-11-29 09:08:00,concluido,Loja Norte,8.0,3.0,atendido,1,0
2025-11-03 11:36:00,2025-11-03 12:09:00,2025-11-03 12:23:00,concluido,Loja Norte,33.0,14.0,atendido,1,0
2025-11-05 12:23:00,2025-11-05 12:52:00,2025-11-05 12:52:00,concluido,Loja Norte,29.0,0.0,atendido,1,0
2025-11-27 09:02:00,2025-11-27 09:10:00,2025-11-27 09:11:00,concluido,Loja Norte,8.0,1.0,atendido,1,0
2025-11-10 09:03:00,2025-11-10 11:12:00,2025-11-10 11:55:00,concluido,Loja Norte,129.0,43.0,atendido,1,0
2025-11-10 08:09:00,2025-11-10 10:40:00,2025-11-10 10:43:00,concluido,Loja Norte,151.0,3.0,atendido,1,0
2025-11-21 11:00:00,2025-11-21 11:00:00,2025-11-21 11:28:00,concluido,Loja Norte,0.0,28.0,atendido,1,0
2025-11-01 11:20:00,2025-11-01 11:59:00,2025-11-01 11:59:00,concluido,Loja Norte,39.0,0.0,atendido,1,0
2025-11-01 11:08:00,2025-11-01 11:58:00,2025-11-01 11:59:00,concluido,Loja Norte,50.0,1.0,atendido,1,0
2025-11-01 09:54:00,2025-11-01 09:58:00,2025-11-01 09:59:00,concluido,Loja Norte,4.0,1.0,atendido,1,0
2025-11-01 10:48:00,2025-11-01 11:58:00,2025-11-01 11:58:00,concluido,Loja Norte,70.0,0.0,atendido,1,0
2025-11-01 11:19:00,2025-11-01 11:59:00,2025-11-01 11:59:00,concluido,Loja Norte,40.0,0.0,atendido,1,0
2025-11-05 09:06:00,2025-11-05 09:44:00,2025-11-05 09:44:00,concluido,Loja Norte,38.0,0.0,atendido,1,0
2025-11-27 08:34:00,2025-11-27 09:28:00,2025-11-27 09:30:00,concluido,Loja Norte,54.0,2.0,atendido,1,0
2025-11-10 08:29:00,2025-11-10 10:43:00,2025-11-10 11:08:00,concluido,Loja Norte,134.0,25.0,atendido,1,0
2025-11-18 09:20:00,2025-11-18 09:38:00,2025-11-18 09:39:00,concluido,Loja Norte,18.0,1.0,atendido,1,0
2025-11-21 10:15:00,2025-11-21 10:16:00,2025-11-21 10:20:00,concluido,Loja Norte,1.0,4.0,atendido,1,0
2025-11-11 08:15:00,2025-11-11 08:47:00,2025-11-11 08:49:00,concluido,Loja Norte,32.0,2.0,atendido,1,0
2025-11-08 08:52:00,2025-11-08 09:03:00,2025-11-08 09:04:00,concluido,Loja Norte,11.0,1.0,atendido,1,0
2025-11-01 09:22:00,2025-11-01 09:45:00,2025-11-01 10:08:00,concluido,Loja Norte,23.0,23.0,atendido,1,0
2025-11-03 08:18:00,2025-11-03 09:13:00,2025-11-03 09:27:00,concluido,Loja Norte,55.0,14.0,atendido,1,0
2025-11-14 08:53:00,2025-11-14 09:08:00,2025-11-14 09:09:00,concluido,Loja Norte,15.0,1.0,atendido,1,0
2025-11-12 08:23:00,2025-11-12 14:14:00,2025-11-12 14:18:00,concluido,Loja Norte,351.0,4.0,atendido,1,0
2025-11-01 08:24:00,2025-11-01 09:44:00,2025-11-01 09:45:00,concluido,Loja Norte,80.0,1.0,atendido,1,0
2025-11-18 08:49:00,2025-11-18 09:32:00,2025-11-18 09:38:00,concluido,Loja Norte,43.0,6.0,atendido,1,0
2025-11-19 08:53:00,2025-11-19 08:53:00,2025-11-19 09:16:00,concluido,Loja Norte,0.0,23.0,atendido,1,0
2025-11-27 08:34:00,2025-11-27 09:27:00,2025-11-27 09:28:00,concluido,Loja Norte,53.0,1.0,atendido,1,0
2025-11-05 09:05:00,2025-11-05 09:43:00,2025-11-05 09:43:00,concluido,Loja Norte,38.0,0.0,atendido,1,0
2025-11-15 08:20:00,2025-11-15 08:34:00,2025-11-15 08:35:00,concluido,Loja Norte,14.0,1.0,atendido,1,0
2025-11-11 08:14:00,2025-11-11 08:46:00,2025-11-11 08:47:00,concluido,Loja Norte,32.0,1.0,atendido,1,0
2025-11-13 08:32:00,2025-11-13 08:58:00,2025-11-13 08:59:00,concluido,Loja Norte,26.0,1.0,atendido,1,0
2025-11-25 08:28:00,2025-11-25 10:03:00,2025-11-25 10:04:00,concluido,Loja Norte,95.0,1.0,atendido,1,0
2025-11-06 15:57:00,2025-11-06 16:07:00,2025-11-06 16:07:00,concluido,Loja Norte,10.0,0.0,atendido,1,0
2025-11-11 14:03:00,2025-11-11 14:26:00,2025-11-11 14:27:00,concluido,Loja Norte,23.0,1.0,atendido,1,0
2025-11-05 14:04:00,2025-11-05 16:33:00,2025-11-05 16:34:00,concluido,Loja Norte,149.0,1.0,atendido,1,0
2025-11-26 11:51:00,2025-11-26 13:02:00,2025-11-26 13:02:00,concluido,Loja Norte,71.0,0.0,atendido,1,0
2025-11-24 10:16:00,2025-11-24 10:18:00,2025-11-24 10:19:00,concluido,Loja Norte,2.0,1.0,atendido,1,0
2025-11-27 10:22:00,2025-11-27 11:22:00,2025-11-27 11:22:00,concluido,Loja Norte,60.0,0.0,atendido,1,0
2025-11-01 10:29:00,2025-11-01 11:46:00,2025-11-01 11:51:00,concluido,Loja Norte,77.0,5.0,atendido,1,0
2025-11-13 10:56:00,2025-11-13 12:14:00,2025-11-13 12:14:00,concluido,Loja Norte,78.0,0.0,atendido,1,0
2025-11-27 13:17:00,2025-11-27 16:07:00,2025-11-27 16:07:00,concluido,Loja Norte,170.0,0.0,atendido,1,0
2025-11-06 16:02:00,2025-11-06 16:08:00,2025-11-06 16:19:00,concluido,Loja Norte,6.0,11.0,atendido,1,0
2025-11-25 11:05:00,2025-11-25 11:37:00,2025-11-25 11:38:00,concluido,Loja Norte,32.0,1.0,atendido,1,0
2025-11-08 10:43:00,2025-11-08 11:09:00,2025-11-08 11:29:00,concluido,Loja Norte,26.0,20.0,atendido,1,0
2025-11-11 09:59:00,2025-11-11 11:10:00,2025-11-11 11:17:00,concluido,Loja Norte,71.0,7.0,atendido,1,0
2025-11-14 08:56:00,2025-11-14 09:09:00,2025-11-14 09:10:00,concluido,Loja Norte,13.0,1.0,atendido,1,0
2025-11-17 13:20:00,2025-11-17 16:23:00,2025-11-17 16:23:00,concluido,Loja Norte,183.0,0.0,atendido,1,0
2025-11-01 10:26:00,2025-11-01 10:38:00,2025-11-01 11:46:00,concluido,Loja Norte,12.0,68.0,atendido,1,0
2025-11-08 10:17:00,2025-11-08 10:31:00,2025-11-08 10:32:00,concluido,Loja Norte,14.0,1.0,atendido,1,0
2025-11-12 13:56:00,2025-11-12 14:19:00,2025-11-12 14:34:00,concluido,Loja Norte,23.0,15.0,atendido,1,0
2025-11-01 12:17:00,2025-11-01 13:08:00,2025-11-01 13:08:00,concluido,Loja Norte,51.0,0.0,atendido,1,0
2025-11-12 13:49:00,2025-11-12 14:19:00,2025-11-12 14:19:00,concluido,Loja Norte,30.0,0.0,atendido,1,0
2025-11-25 09:54:00,2025-11-25 10:04:00,2025-11-25 10:07:00,concluido,Loja Norte,10.0,3.0,atendido,1,0
2025-11-05 09:22:00,2025-11-05 09:50:00,2025-11-05 09:50:00,concluido,Loja Norte,28.0,0.0,atendido,1,0
2025-11-06 16:27:00,2025-11-06 16:27:00,2025-11-06 16:27:00,concluido,Loja Norte,0.0,0.0,atendido,1,0
2025-11-11 09:28:00,2025-11-11 09:50:00,2025-11-11 09:52:00,concluido,Loja Norte,22.0,2.0,atendido,1,0
2025-11-19 11:38:00,2025-11-19 11:43:00,2025-11-19 11:43:00,concluido,Loja Norte,5.0,0.0,atendido,1,0
2025-11-08 11:21:00,2025-11-08 11:30:00,2025-11-08 11:53:00,concluido,Loja Norte,9.0,23.0,atendido,1,0
2025-11-15 11:13:00,2025-11-15 12:25:00,2025-11-15 12:25:00,concluido,Loja Norte,72.0,0.0,atendido,1,0
2025-11-11 09:27:00,2025-11-11 09:49:00,2025-11-11 09:50:00,concluido,Loja Norte,22.0,1.0,atendido,1,0
2025-11-06 09:11:00,2025-11-06 10:01:00,2025-11-06 10:02:00,concluido,Loja Norte,50.0,1.0,atendido,1,0
2025-11-13 15:53:00,2025-11-13 16:04:00,2025-11-13 16:05:00,concluido,Loja Norte,11.0,1.0,atendido,1,0
2025-11-08 09:11:00,2025-11-08 09:15:00,2025-11-08 10:00:00,concluido,Loja Norte,4.0,45.0,atendido,1,0
2025-11-05 13:01:00,2025-11-05 13:29:00,2025-11-05 13:34:00,concluido,Loja Norte,28.0,5.0,atendido,1,0
2025-11-03 13:58:00,2025-11-03 14:01:00,2025-11-03 14:02:00,concluido,Loja Norte,3.0,1.0,atendido,1,0
2025-11-03 09:08:00,2025-11-03 09:48:00,2025-11-03 09:49:00,concluido,Loja Norte,40.0,1.0,atendido,1,0
2025-11-03 09:26:00,2025-11-03 09:59:00,2025-11-03 10:37:00,concluido,Loja Norte,33.0,38.0,atendido,1,0
2025-11-03 08:18:00,2025-11-03 08:51:00,2025-11-03 08:52:00,concluido,Loja Norte,33.0,1.0,atendido,1,0
2025-11-03 11:09:00,2025-11-03 11:17:00,2025-11-03 11:18:00,concluido,Loja Norte,8.0,1.0,atendido,1,0
2025-11-03 13:44:00,2025-11-03 14:01:00,2025-11-03 14:01:00,concluido,Loja Norte,17.0,0.0,atendido,1,0
2025-11-03 08:19:00,2025-11-03 08:52:00,2025-11-03 09:07:00,concluido,Loja Norte,33.0,15.0,atendido,1,0
2025-11-03 08:27:00,2025-11-03 09:08:00,2025-11-03 09:08:00,concluido,Loja Norte,41.0,0.0,atendido,1,0
2025-11-04 08:58:00,2025-11-04 09:01:00,2025-11-04 10:21:00,concluido,Loja Norte,3.0,80.0,atendido,1,0
2025-11-04 09:31:00,2025-11-04 10:22:00,2025-11-04 11:17:00,concluido,Loja Norte,51.0,55.0,atendido,1,0
2025-11-04 13:52:00,2025-11-04 13:53:00,2025-11-04 13:53:00,concluido,Loja Norte,1.0,0.0,atendido,1,0
2025-11-04 08:12:00,2025-11-04 08:27:00,2025-11-04 08:28:00,concluido,Loja Norte,15.0,1.0,atendido,1,0
